"","Gene","S7_avg","S12_avg","S13_avg","Class"
"METTL22","METTL22",11.4288429487625,11.9255768260691,11.4865983214688,"not_elevated"
"METTL23","METTL23",11.9575825689807,9.80314104623885,10.3204288906059,"not_elevated"
"METTL25","METTL25",14.9137139400745,10.7252721786312,16.2025747169707,"not_elevated"
"METTL2A","METTL2A",15.7197849660786,14.1934030358717,13.0549339021002,"not_elevated"
"METTL2B","METTL2B",18.5320507595205,18.5925994991591,15.0702648607991,"not_elevated"
"METTL3","METTL3",18.4057182858918,18.8353947674662,17.9941430988219,"not_elevated"
"METTL4","METTL4",7.51266843050637,8.88354435495032,7.73894563382671,"not_elevated"
"METTL5","METTL5",16.9116853041114,12.2920209396437,15.130242101434,"not_elevated"
"METTL6","METTL6",7.07676188377774,6.98006834112412,6.6466283632422,"not_elevated"
"METTL7A","METTL7A",341.335594281008,229.861047807598,243.613236070243,"not_elevated"
"METTL7B","METTL7B",36.9053266356655,16.9186672481488,14.9671265182479,"individual_elevated"
"METTL8","METTL8",16.2115429769393,13.9307631557631,14.4813503108114,"not_elevated"
"METTL9","METTL9",99.6460945855237,62.535330986915,92.5307876939612,"not_elevated"
"MEX3C","MEX3C",26.8128934861385,27.502652514513,28.8264616173003,"not_elevated"
"MEX3D","MEX3D",4.54469267888346,7.50199883413116,5.13436516237927,"not_elevated"
"MFAP1","MFAP1",23.6039526560182,19.2405357118864,23.3879076204119,"not_elevated"
"MFAP2","MFAP2",1.91005549439966,1.78447478269673,1.34774048875342,"not_elevated"
"MFAP3","MFAP3",54.3986502935947,61.9826543953537,59.6611809505927,"not_elevated"
"MFAP3L","MFAP3L",89.2557259748386,101.634694200948,61.4625204362908,"not_elevated"
"MFAP4","MFAP4",61.1586186671616,66.7652754347758,71.4804044140964,"not_elevated"
"MFAP5","MFAP5",24.0292688681293,34.5960206153826,30.4903948006701,"not_elevated"
"MFF","MFF",60.8263633878111,44.3029799456632,57.8120931115381,"not_elevated"
"MFGE8","MFGE8",40.7812628989245,64.9918456148697,54.5390734353741,"not_elevated"
"MFHAS1","MFHAS1",16.6462778654146,19.4386552632271,19.1920284573785,"not_elevated"
"MFI2","MFI2",1.90878749627683,55.8522754352725,2.26611538760876,"individual_specific"
"MFN1","MFN1",49.8173507384934,43.9143800348391,48.710481224665,"not_elevated"
"MFN2","MFN2",319.057832070642,307.322070053554,259.466854524303,"not_elevated"
"MFNG","MFNG",8.45440574163784,9.39246340418255,9.54197683945207,"not_elevated"
"MFRP","MFRP",6.38482768026549,11.92422253071,8.87504830937833,"not_elevated"
"MFSD1","MFSD1",50.9504857297552,37.0182779386781,55.7630348119608,"not_elevated"
"MFSD10","MFSD10",8.86970533610251,10.0885705008501,10.5789595042115,"not_elevated"
"MFSD11","MFSD11",20.108975738423,18.1051210125294,19.0950487543981,"not_elevated"
"MFSD12","MFSD12",16.7233813988362,12.6497854776095,14.8040316819658,"not_elevated"
"MFSD2A","MFSD2A",17.5926552235602,11.6913728716886,15.9133967084315,"not_elevated"
"MFSD3","MFSD3",4.81888489250778,6.11275265056408,4.1770109772583,"not_elevated"
"MFSD4","MFSD4",56.6663159033684,205.823824890073,32.9644467275985,"individual_elevated"
"MFSD5","MFSD5",11.6424767551973,10.320455562005,12.0519107642286,"not_elevated"
"MFSD6","MFSD6",53.5414394818003,56.9021647097135,47.845902835819,"not_elevated"
"MFSD7","MFSD7",2.97552584813715,2.85517292896684,3.58466906696132,"not_elevated"
"MFSD8","MFSD8",19.5358892909902,16.5855663969784,18.3910030717906,"not_elevated"
"MFSD9","MFSD9",5.46993133928217,9.87886836195768,6.53447100807302,"not_elevated"
"MGA","MGA",130.088471634037,150.28095432449,158.093841796283,"not_elevated"
"MGAM","MGAM",40.4019782175085,1.45158110705287,28.7072041133561,"individual_elevated"
"MGARP","MGARP",0.629360595527325,0.865159102772082,2.2580412225536,"individual_elevated"
"MGAT1","MGAT1",64.7306168406577,77.0872693456603,68.7067374044738,"not_elevated"
"MGAT2","MGAT2",35.75347274744,32.3893282985351,26.5346091814373,"not_elevated"
"MGAT3","MGAT3",18.3471517691912,26.6658681120564,22.3177834198243,"not_elevated"
"MGAT4A","MGAT4A",83.12447768065,85.7962693688692,94.2919303686255,"not_elevated"
"MGAT4B","MGAT4B",72.2458785277344,115.773455240919,76.1519639989499,"not_elevated"
"MGAT4C","MGAT4C",3.13791742560053,1.9785297766331,1.8807548696594,"not_elevated"
"MGAT5","MGAT5",85.8583648916489,101.825945027869,90.9010139326635,"not_elevated"
"MGAT5B","MGAT5B",10.0072340461468,19.9728781177619,1.9747659129691,"individual_elevated"
"MGC12965","MGC12965",5.70483269818727,4.75249980598611,5.18345077399775,"not_elevated"
"MGC21881","MGC21881",2.72812164780529,4.94347967398029,3.90350485889197,"not_elevated"
"MGC27345","MGC27345",10.3322879368407,13.3419167352408,10.5185228916031,"not_elevated"
"MGC2752","MGC2752",19.0548581484211,23.4327663118376,19.1933939110266,"not_elevated"
"MGC4836","MGC4836",4.62955841144013,10.8067178464103,6.9002783152418,"not_elevated"
"MGC57346","MGC57346",5.49234428929136,8.50153219397068,7.08748457029936,"not_elevated"
"MGEA5","MGEA5",214.61214096685,251.177551864886,205.351969237628,"not_elevated"
"MGLL","MGLL",119.764556696707,194.205046469505,146.862818612295,"not_elevated"
"MGME1","MGME1",10.6669296172282,9.32052149863278,10.4914033994021,"not_elevated"
"MGMT","MGMT",36.5738129544083,17.0461818252635,25.2130186787539,"not_elevated"
"MGP","MGP",91.3585605887274,205.640017489766,92.5137373415158,"individual_elevated"
"MGRN1","MGRN1",33.1042769763753,70.6566129626445,33.8140116277529,"individual_elevated"
"MGST1","MGST1",146.667403409252,67.7578516846829,108.098044426772,"not_elevated"
"MGST2","MGST2",33.1647479049291,20.542010137488,24.7697715965601,"not_elevated"
"MGST3","MGST3",121.073696096017,64.0224952319748,75.9427984311381,"not_elevated"
"MIA2","MIA2",19.5380589427522,18.7832640579716,24.8143308934167,"not_elevated"
"MIA3","MIA3",155.729399345555,131.628141669339,141.431064454011,"not_elevated"
"MIAT","MIAT",13.2542715129578,65.3589559578174,4.62611264455569,"individual_specific"
"MIB1","MIB1",135.31453281053,123.403346278585,144.569443241776,"not_elevated"
"MIB2","MIB2",24.2267299684385,33.2737525392614,29.6500215791815,"not_elevated"
"MICA","MICA",6.49675861614362,9.9300901058702,8.4268400920415,"not_elevated"
"MICAL1","MICAL1",10.5630192265864,13.1118534551996,14.2681770398333,"not_elevated"
"MICAL2","MICAL2",57.4311290992451,87.4942600211346,83.3186710352913,"not_elevated"
"MICAL3","MICAL3",66.1795670431092,104.837905724284,83.6616526843091,"not_elevated"
"MICALCL","MICALCL",0.784856118798902,1.48017033589173,0.934326140861493,"not_elevated"
"MICALL1","MICALL1",16.083062661937,19.3684904512866,16.3468363884488,"not_elevated"
"MICALL2","MICALL2",4.23866859277222,7.02066388463529,5.42365479535709,"not_elevated"
"MICB","MICB",1.57196086789084,2.10203145731981,1.96833621312416,"not_elevated"
"MICU1","MICU1",65.4538334559914,47.265363477242,58.5037648646355,"not_elevated"
"MICU2","MICU2",59.3609237608303,38.101219039196,45.0176854761334,"not_elevated"
"MICU3","MICU3",34.0010021832395,33.0310284846757,33.7430268588016,"not_elevated"
"MID1","MID1",16.8167317924485,22.984550796011,29.1668893121825,"not_elevated"
"MID1IP1","MID1IP1",47.4578208366279,34.921524789861,29.6894447538462,"not_elevated"
"MID2","MID2",29.3646962898996,30.7865194037834,31.5682787311318,"not_elevated"
"MIDN","MIDN",13.3805999262448,20.4556642549076,13.7151211049178,"not_elevated"
"MIEN1","MIEN1",15.152432245451,13.5424639687952,14.8940125634368,"not_elevated"
"MIER1","MIER1",55.6712940946523,59.5272654761772,61.0116128445329,"not_elevated"
"MIER2","MIER2",6.66368504026757,12.7691028684522,6.88382657378927,"not_elevated"
"MIER3","MIER3",37.8105333140248,34.3531625252987,45.4753368012514,"not_elevated"
"MIF","MIF",30.1357668853551,24.6817260413493,27.2528653798382,"not_elevated"
"MIF4GD","MIF4GD",6.36143219065206,7.04034575816999,6.12526730947049,"not_elevated"
"MIIP","MIIP",11.4236757648749,7.91542737674776,10.7765668638373,"not_elevated"
"MINA","MINA",29.2763003576885,22.6387822763592,31.4808052187264,"not_elevated"
"MINK1","MINK1",50.339921714452,62.6174253713344,52.7723486989712,"not_elevated"
"MINOS1","MINOS1",39.1621627751996,31.6120514510189,32.1408546346388,"not_elevated"
"MINPP1","MINPP1",17.0400496128893,15.4432902612608,14.8595152209713,"not_elevated"
"MIOS","MIOS",41.3197248780444,31.2450022635724,33.6231756719132,"not_elevated"
"MIOX","MIOX",97.5781655044588,1.41016773424014,54.3111799615296,"individual_elevated"
"MIPEP","MIPEP",21.7324288188228,14.0474435184733,16.1738621471751,"not_elevated"
"MIPOL1","MIPOL1",10.1104504665472,13.7588936585505,11.3079666699602,"not_elevated"
"MIR100HG","MIR100HG",12.3405196999724,14.9706124919318,9.38043810372354,"not_elevated"
"MIR137HG","MIR137HG",0.743319773624966,1.39406345601206,0,"individual_elevated"
"MIR143","MIR143",2.43609629389171,3.80573463475953,3.5653031490028,"not_elevated"
"MIR22HG","MIR22HG",20.9621501385999,15.2139429375593,16.7287078557289,"not_elevated"
"MIR4697HG","MIR4697HG",5.52692382571545,11.483869669611,12.7186627406859,"not_elevated"
"MIR548F5","MIR548F5",0.467359670517669,0.866531388794201,10.5127157137517,"individual_specific"
"MIR600HG","MIR600HG",15.8506579668686,21.7536639670295,12.9288392089293,"not_elevated"
"MIRLET7BHG","MIRLET7BHG",4.08292781469798,7.65943343572357,7.41852526474288,"not_elevated"
"MIS12","MIS12",14.2919839594666,12.2188504743911,13.8586481124892,"not_elevated"
"MIS18BP1","MIS18BP1",20.5662953845911,20.3430223276858,19.5516936223631,"not_elevated"
"MISP","MISP",4.6612375650472,2.04011370165705,6.27546707416793,"not_elevated"
"MITF","MITF",75.082132038909,68.1258726985331,82.2195200010483,"not_elevated"
"MKI67","MKI67",5.19067250999909,3.00684018841954,7.26326069191009,"not_elevated"
"MKI67IP","MKI67IP",18.0277384663763,11.7147440362273,16.9591969748365,"not_elevated"
"MKKS","MKKS",48.744983938964,37.1554707115793,43.4066633827687,"not_elevated"
"MKL1","MKL1",19.5098522664783,24.1350255384061,18.5054503427906,"not_elevated"
"MKL2","MKL2",88.6229854841799,138.885438724991,51.4265355737742,"not_elevated"
"MKLN1","MKLN1",188.778904311613,165.605971264738,175.119188912991,"not_elevated"
"MKNK1","MKNK1",12.7375095496696,17.7566232562265,13.9848833130605,"not_elevated"
"MKNK2","MKNK2",154.884661806824,194.721738834953,182.861153581417,"not_elevated"
"MKRN1","MKRN1",82.0871397459762,66.9667075434915,76.165307903851,"not_elevated"
"MKRN2","MKRN2",37.7987123176959,34.0494260447009,34.5309034542197,"not_elevated"
"MKS1","MKS1",6.18580232553391,5.62338089097172,5.44757188371039,"not_elevated"
"MKX","MKX",2.44803296095199,2.82847406791698,1.24525979026484,"not_elevated"
"MLC1","MLC1",16.9488903860367,12.9056002478914,22.5707471088845,"not_elevated"
"MLEC","MLEC",278.610075052249,254.782188075748,280.974379143152,"not_elevated"
"MLF1","MLF1",44.5055510074556,16.6022596836128,33.9072805870216,"not_elevated"
"MLF2","MLF2",75.3647515771041,66.8850109063355,56.5207862138495,"not_elevated"
"MLH1","MLH1",44.3352057803184,36.5661306770994,40.0543944908447,"not_elevated"
"MLH3","MLH3",41.3341798459987,47.0886174212237,53.290474634137,"not_elevated"
"MLIP","MLIP",67.4130473419774,60.0496301930951,48.6011874969684,"not_elevated"
"MLKL","MLKL",5.18493459275296,6.40542198711079,6.34013234588105,"not_elevated"
"MLLT1","MLLT1",20.5655955729747,32.1210665527304,24.9539493750436,"not_elevated"
"MLLT10","MLLT10",32.1899967041084,38.0005286047545,38.4199324778793,"not_elevated"
"MLLT11","MLLT11",28.5090823805798,28.5206581887356,20.0520671261391,"not_elevated"
"MLLT3","MLLT3",16.0387170180658,17.7365180495769,16.4691246352137,"not_elevated"
"MLLT4","MLLT4",121.24610483125,183.416895252186,148.619839119844,"not_elevated"
"MLLT6","MLLT6",94.4212771798366,128.05146076922,102.673348883299,"not_elevated"
"MLPH","MLPH",22.7063941618375,27.4009112801555,29.899995154673,"not_elevated"
"MLST8","MLST8",11.7805781373983,14.263849824505,12.1016254658414,"not_elevated"
"MLX","MLX",45.2535604523992,33.3505492290509,38.9557023788705,"not_elevated"
"MLXIP","MLXIP",26.7388750782603,63.4843794567782,35.4891942275853,"individual_elevated"
"MLXIPL","MLXIPL",20.5338365117018,66.8848218186259,23.6617959982018,"individual_elevated"
"MLYCD","MLYCD",38.5216153637757,30.4602004381041,29.1867415999025,"not_elevated"
"MMAA","MMAA",28.3316648301942,21.2371889073075,24.445164030646,"not_elevated"
"MMAB","MMAB",32.7977954588137,26.4063145295129,18.6755636492855,"not_elevated"
"MMACHC","MMACHC",15.5190214817775,15.5413113898763,10.0889268622145,"not_elevated"
"MMADHC","MMADHC",112.756479873783,65.581811018939,105.616822280068,"not_elevated"
"MMD","MMD",19.3472772450995,21.0717978712084,10.1125303212583,"not_elevated"
"MMD2","MMD2",1.09695349452743,2.55309610868542,0.610447370130038,"individual_elevated"
"MME","MME",180.288542797459,78.5242803028337,148.101782248936,"not_elevated"
"MMGT1","MMGT1",42.5764822269649,37.9996309001004,44.2669436956004,"not_elevated"
"MMP1","MMP1",0.600379338030499,7.47907342815322,0.438131929377068,"individual_specific"
"MMP14","MMP14",37.3661623053264,41.7057740877122,45.1954703959392,"not_elevated"
"MMP15","MMP15",27.0333314632347,37.2384843088216,25.4949640066896,"not_elevated"
"MMP16","MMP16",11.4020504373419,16.5404258846416,8.30035226751611,"not_elevated"
"MMP17","MMP17",3.29071070242441,6.07594148345877,0.503399287376675,"individual_elevated"
"MMP19","MMP19",3.85030135271486,3.38588714960139,3.75499133857748,"not_elevated"
"MMP2","MMP2",82.8690008042221,106.252901993862,74.9122365466464,"not_elevated"
"MMP23B","MMP23B",1.46910436299468,1.52062747170848,1.60146011950543,"not_elevated"
"MMP24","MMP24",10.7270049704825,8.11388528648625,29.5548707348416,"individual_elevated"
"MMP24-AS1","MMP24-AS1",13.0260765975296,14.74348530189,14.810773739158,"not_elevated"
"MMP28","MMP28",5.71570582202322,4.42583299687348,6.8236705056431,"not_elevated"
"MMP7","MMP7",5.13329570930188,4.61780885226506,8.45619612741375,"not_elevated"
"MMP8","MMP8",0.13721827142146,0.0611825883179772,1.94185996394307,"individual_specific"
"MMRN1","MMRN1",13.4744717512661,20.7182224507262,27.6461278237954,"not_elevated"
"MMRN2","MMRN2",49.2178968863671,84.6778385632111,64.7606312626568,"not_elevated"
"MMS19","MMS19",41.7853877649504,41.7386911504678,40.489050028546,"not_elevated"
"MMS22L","MMS22L",6.39163424733494,7.43166539850417,5.73523281458097,"not_elevated"
"MN1","MN1",45.3076084171467,77.7010620002954,47.7616469553274,"not_elevated"
"MNAT1","MNAT1",23.1539977972676,19.7363176213992,21.2116363445387,"not_elevated"
"MNDA","MNDA",11.6567809031639,3.890339972949,9.35604416271937,"not_elevated"
"MNF1","MNF1",21.4012945717131,18.405693041192,18.5754903370858,"not_elevated"
"MNS1","MNS1",2.23832389972243,2.21027600132361,2.11819362213913,"not_elevated"
"MNT","MNT",6.9955236452369,11.6635159514427,7.43637608034152,"not_elevated"
"MOAP1","MOAP1",92.2808420544994,76.4862264098504,62.3411002901156,"not_elevated"
"MOB1A","MOB1A",45.9105962121751,31.6299296847214,41.9225040884264,"not_elevated"
"MOB1B","MOB1B",57.1329366261329,54.1717779301906,57.3305070849799,"not_elevated"
"MOB2","MOB2",13.2495143375169,13.8929797841311,12.6811104260332,"not_elevated"
"MOB3A","MOB3A",14.2523482443655,14.5472075261603,14.2494098460625,"not_elevated"
"MOB3B","MOB3B",23.7951269012246,18.0612973706867,22.1090998364431,"not_elevated"
"MOB3C","MOB3C",15.0878717715526,17.5757925601413,18.7683913204409,"not_elevated"
"MOB4","MOB4",62.4257878390044,44.649289333384,52.23801661407,"not_elevated"
"MOBP","MOBP",62.7622182614466,27.0002021308239,18.2120997053161,"individual_elevated"
"MOCOS","MOCOS",16.6367512283838,13.5242320163135,7.46339458763192,"not_elevated"
"MOCS1","MOCS1",36.9457152957338,41.9915720689527,36.7065281574444,"not_elevated"
"MOCS2","MOCS2",56.5925147577776,35.1967779978567,40.4509819391395,"not_elevated"
"MOCS3","MOCS3",7.63428946114458,6.18139503619164,6.56783092139338,"not_elevated"
"MOG","MOG",14.2857607646815,4.67598609181902,4.18375325546209,"individual_elevated"
"MOGAT2","MOGAT2",16.3061730162884,26.2696065508588,4.95706168406528,"individual_elevated"
"MOGS","MOGS",34.6023521369888,34.6850346264648,29.9219566550593,"not_elevated"
"MOK","MOK",3.3655588180797,4.11301850163564,2.96658972678959,"not_elevated"
"MON1A","MON1A",9.0851558783682,8.46282231593066,6.68110427551669,"not_elevated"
"MON1B","MON1B",16.3246305357488,17.0052846177239,15.9014084436602,"not_elevated"
"02/12/15","02/12/15",79.2875104193347,97.7379183540015,85.8367359724004,"not_elevated"
"MORC2","MORC2",23.6078201485641,27.8199240016637,26.2015966543444,"not_elevated"
"MORC3","MORC3",77.5433423944333,68.3862226032651,81.6722283615775,"not_elevated"
"MORC4","MORC4",32.2863190912783,48.7411906735419,40.5116820626722,"not_elevated"
"MORF4L1","MORF4L1",204.308338492172,181.566029739754,185.744571440057,"not_elevated"
"MORF4L2","MORF4L2",182.853845452583,142.049596309933,150.028425931002,"not_elevated"
"MORN1","MORN1",3.48984193885232,3.05655498852407,3.67864623526308,"not_elevated"
"MORN2","MORN2",11.6188893533741,6.2544084506912,9.03649053134288,"not_elevated"
"MORN4","MORN4",6.92044423363897,8.71688639572372,5.01911536391114,"not_elevated"
"MORN5","MORN5",1.87396653747357,0.252571171119831,0.498053766504758,"individual_elevated"
"MOSPD1","MOSPD1",17.319073718015,10.7843246046647,14.6446614164087,"not_elevated"
"MOSPD2","MOSPD2",16.1874498194982,12.0502856404825,17.0569317668977,"not_elevated"
"MOV10","MOV10",28.1653265268166,29.980573377978,28.3229469541347,"not_elevated"
"MOXD1","MOXD1",12.1836265130132,16.0432480127997,7.97265897331426,"not_elevated"
"MPC1","MPC1",116.128559474882,65.2289520378082,70.876767709098,"not_elevated"
"MPC2","MPC2",134.300829871416,76.3502260540632,93.8407466339592,"not_elevated"
"MPDU1","MPDU1",32.0802366118493,24.71573313545,26.5401850454061,"not_elevated"
"MPDZ","MPDZ",171.082421380934,153.568433292841,151.517598804789,"not_elevated"
"MPEG1","MPEG1",26.8403261290991,9.54614577866004,22.4385528542373,"not_elevated"
"MPG","MPG",16.8663233002509,16.5512453348407,16.3835758043848,"not_elevated"
"MPHOSPH10","MPHOSPH10",22.3831156461649,22.1315936388169,22.6034658094855,"not_elevated"
"MPHOSPH6","MPHOSPH6",5.88479485804312,4.75287583391362,4.38319055117063,"not_elevated"
"MPHOSPH8","MPHOSPH8",37.2176037785255,44.703260587086,38.1620261819797,"not_elevated"
"MPHOSPH9","MPHOSPH9",25.8210775133591,26.0091374868454,26.9250867012901,"not_elevated"
"MPI","MPI",36.4076616813695,24.4214705066834,28.8695672146634,"not_elevated"
"MPLKIP","MPLKIP",11.0559557108423,8.44721722676314,8.40010394318345,"not_elevated"
"MPND","MPND",7.65288736880342,8.08920662350143,6.58201067867347,"not_elevated"
"MPP1","MPP1",31.2353513149026,20.3755967180402,26.449820422149,"not_elevated"
"MPP2","MPP2",11.0080415789093,13.2394444333889,8.94544806876505,"not_elevated"
"MPP3","MPP3",4.81442455258727,4.26158148098222,12.2201806074411,"individual_elevated"
"MPP5","MPP5",80.8832982414689,63.2857591851444,71.4979214200472,"not_elevated"
"MPP6","MPP6",35.320689461778,25.354469553537,22.7481076768408,"not_elevated"
"MPP7","MPP7",33.504372149909,42.6851716280468,50.8674697477621,"not_elevated"
"MPPE1","MPPE1",22.021403468106,27.1514291722791,23.7272937953137,"not_elevated"
"MPPED1","MPPED1",12.1104718994945,21.6992357831523,0.728665353604951,"individual_elevated"
"MPPED2","MPPED2",7.81789921696875,10.1033406625498,6.56866202384953,"not_elevated"
"MPRIP","MPRIP",217.071798006803,348.316661555153,252.113421134994,"not_elevated"
"MPST","MPST",76.7058258529517,58.730070500078,56.5199705333177,"not_elevated"
"MPV17","MPV17",13.9040171921966,10.436763986706,13.26734212839,"not_elevated"
"MPV17L","MPV17L",7.88012307741411,7.67865442512643,7.28719496810103,"not_elevated"
"MPZL1","MPZL1",44.8642215833401,62.8655017250758,57.6753975077348,"not_elevated"
"MPZL2","MPZL2",16.8141186603593,15.4752266927469,17.0296616734845,"not_elevated"
"MR1","MR1",19.8827688666387,17.8737667478574,22.0559365934328,"not_elevated"
"MRAP2","MRAP2",6.39770945255858,5.12326905146445,3.91964949950136,"not_elevated"
"MRAS","MRAS",75.6071992063737,69.845949077884,62.8654375614684,"not_elevated"
"MRC1","MRC1",205.266147661146,32.9038564064647,197.004220213066,"not_elevated"
"MRC2","MRC2",57.6506341297156,92.3973166979423,57.3387835511684,"not_elevated"
"MRE11A","MRE11A",21.9000773898485,21.2529260554414,23.6278667286941,"not_elevated"
"MREG","MREG",5.51179947772044,5.67800188274254,11.6799723030428,"individual_elevated"
"MRFAP1","MRFAP1",138.325263088898,116.432626358883,119.789738060289,"not_elevated"
"MRFAP1L1","MRFAP1L1",54.227983800365,42.3695338910112,54.6759786568858,"not_elevated"
"MRGBP","MRGBP",8.06748609680534,8.55642141619713,7.48628012256305,"not_elevated"
"MRGPRF","MRGPRF",4.39736706572153,8.07105259924705,6.5584065992146,"not_elevated"
"MRI1","MRI1",9.30483194806496,10.1671233684842,9.32180305754171,"not_elevated"
"MRO","MRO",21.7038396964477,8.03508009271386,17.8567291533352,"not_elevated"
"MROH1","MROH1",20.9826033821592,33.6583229043828,20.6935299432972,"not_elevated"
"MROH7","MROH7",6.6618480615129,9.79841069226831,7.61202311976768,"not_elevated"
"MRP63","MRP63",26.4975334987859,16.6858052576952,19.6204898331194,"not_elevated"
"MRPL1","MRPL1",25.7226105931441,18.0796803607754,19.0925101671743,"not_elevated"
"MRPL10","MRPL10",27.6967028428154,19.6069177896144,24.4495998544574,"not_elevated"
"MRPL11","MRPL11",25.3437294341394,16.5832756829476,18.9195968378643,"not_elevated"
"MRPL12","MRPL12",15.6779405415745,21.6000195838187,13.1138405242877,"not_elevated"
"MRPL13","MRPL13",23.0126297822058,13.1096146461252,17.771066156506,"not_elevated"
"MRPL14","MRPL14",31.1259189327876,16.9602993199675,23.5377754801922,"not_elevated"
"MRPL15","MRPL15",56.8672367126283,47.4355604931507,44.0569205308309,"not_elevated"
"MRPL16","MRPL16",40.9649319445069,24.5753952855837,26.8113052264561,"not_elevated"
"MRPL17","MRPL17",16.8420043301512,13.8555158871125,15.7997043189683,"not_elevated"
"MRPL18","MRPL18",23.5567879978783,16.2644414026064,17.7305914633983,"not_elevated"
"MRPL19","MRPL19",100.092940904137,82.1789510073824,92.8435235211158,"not_elevated"
"MRPL2","MRPL2",14.5988995236196,12.3911490222734,10.2773246715986,"not_elevated"
"MRPL20","MRPL20",41.2751999349838,28.1081379531801,33.9292241981156,"not_elevated"
"MRPL21","MRPL21",17.87736581695,13.2416038175075,11.9490354066375,"not_elevated"
"MRPL22","MRPL22",11.8548264195149,8.71182145965758,9.94496239339019,"not_elevated"
"MRPL23","MRPL23",20.4315644725849,16.8908938534795,17.7847075483721,"not_elevated"
"MRPL24","MRPL24",36.5528364615602,21.7878151652578,25.7628167562597,"not_elevated"
"MRPL27","MRPL27",33.3139661739241,23.3021384985271,27.2391445828334,"not_elevated"
"MRPL28","MRPL28",28.2615228223559,22.5981058250263,20.4072537217983,"not_elevated"
"MRPL3","MRPL3",70.136646143329,46.8039396707292,53.2835051510638,"not_elevated"
"MRPL30","MRPL30",52.7742485993869,37.5455035806631,41.4216297454531,"not_elevated"
"MRPL32","MRPL32",32.6250823065135,24.6440196827791,24.5912305782109,"not_elevated"
"MRPL33","MRPL33",42.2174662946202,27.8431208738999,33.1094177260494,"not_elevated"
"MRPL34","MRPL34",22.8256039060121,22.1418643528818,18.7406127350634,"not_elevated"
"MRPL35","MRPL35",77.2295848896288,57.9919579337317,60.5761832583883,"not_elevated"
"MRPL36","MRPL36",11.2422807555104,7.39209140770025,9.14028268665357,"not_elevated"
"MRPL37","MRPL37",69.4636647184696,45.7816250197084,50.2735963416959,"not_elevated"
"MRPL38","MRPL38",33.3912622076702,29.3914197326098,24.7397701613024,"not_elevated"
"MRPL39","MRPL39",23.7838151474949,13.2025070789749,17.0496158811752,"not_elevated"
"MRPL4","MRPL4",20.9643230887216,20.3450488552069,15.7497984047971,"not_elevated"
"MRPL40","MRPL40",34.3752538053717,23.7937889387043,27.2040265950153,"not_elevated"
"MRPL41","MRPL41",47.3082837068909,39.1497381581706,33.6337702876376,"not_elevated"
"MRPL42","MRPL42",43.1606969125795,34.3301580908185,39.1302296694165,"not_elevated"
"MRPL43","MRPL43",24.8494884511893,15.162392501154,18.6779471068483,"not_elevated"
"MRPL44","MRPL44",35.0222679310896,20.1640576420659,25.8963469477476,"not_elevated"
"MRPL45","MRPL45",27.1648267020912,18.2143627515804,22.4392536097286,"not_elevated"
"MRPL46","MRPL46",26.4061140422952,17.908427355168,19.135774904803,"not_elevated"
"MRPL47","MRPL47",21.1760623451234,16.378749590366,18.4726453104938,"not_elevated"
"MRPL48","MRPL48",16.0392547546324,11.2997743345031,12.7620845408263,"not_elevated"
"MRPL49","MRPL49",48.0506028670576,35.1474767064028,34.2673010880926,"not_elevated"
"MRPL50","MRPL50",22.374458064243,15.8239147182762,20.7390516549133,"not_elevated"
"MRPL51","MRPL51",54.8409083984674,32.5877298223672,41.8187115703518,"not_elevated"
"MRPL52","MRPL52",9.53860176804563,6.30255160396442,7.83002615538524,"not_elevated"
"MRPL53","MRPL53",11.7900660159568,9.31971421824794,11.739051566379,"not_elevated"
"MRPL54","MRPL54",22.2422120285349,11.4629128472274,18.2936236367126,"not_elevated"
"MRPL55","MRPL55",12.6707287063829,9.52146645004952,9.53321949242254,"not_elevated"
"MRPL9","MRPL9",22.5115439594488,15.8381316896791,21.0694519702353,"not_elevated"
"MRPS10","MRPS10",58.6946480719584,41.1840302021327,48.9987288783641,"not_elevated"
"MRPS11","MRPS11",21.3533311234619,16.6254363230637,17.1071210356357,"not_elevated"
"MRPS12","MRPS12",12.5301669764507,11.7640118712267,10.8949460676386,"not_elevated"
"MRPS14","MRPS14",22.3477914378819,17.6751510823976,20.6958006762859,"not_elevated"
"MRPS15","MRPS15",52.0937093603045,39.0664402482515,41.3911609584784,"not_elevated"
"MRPS16","MRPS16",60.7243136141434,47.5810433181451,47.1391992010058,"not_elevated"
"MRPS18A","MRPS18A",28.8415695562781,23.1138375818144,26.5180731430678,"not_elevated"
"MRPS18B","MRPS18B",107.668509255459,71.0859914763868,71.2930798229403,"not_elevated"
"MRPS18C","MRPS18C",21.489043643684,10.2904056036596,14.2443713920952,"not_elevated"
"MRPS2","MRPS2",27.3113192399427,19.2867981084936,20.3121139876066,"not_elevated"
"MRPS21","MRPS21",30.3257888341805,22.451807325728,23.7582979995284,"not_elevated"
"MRPS22","MRPS22",39.7900188264616,25.8085261596524,27.4421715840035,"not_elevated"
"MRPS23","MRPS23",36.0762561394372,22.7705687424144,25.2544159746052,"not_elevated"
"MRPS24","MRPS24",43.6217229286854,30.8947388080096,32.6393856457308,"not_elevated"
"MRPS25","MRPS25",45.8787578225943,45.5199501426097,34.6853791928441,"not_elevated"
"MRPS26","MRPS26",25.2288804905593,23.189293028661,21.2217095561322,"not_elevated"
